#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-04-25-03-15-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1777059552.552620	CrMEXA4seXngWmWHEa	172.30.123.103	37344	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000565	146.131.121.246	1777059234.714138	1136044045.756778	1777059553.466515	1777059553.466531	0
1777059585.837722	CcJpWb2wNTXTwMDo6j	172.30.123.103	39629	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000595	146.131.121.246	1777059234.714138	941366097.634761	1777059586.757429	1777059586.757436	0
1777059619.120921	C3E4cs2Ss0kGIML0Vi	172.30.123.103	59064	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000641	146.131.121.246	1777059234.714138	-1188876183.542651	1777059620.010099	1777059620.010116	0
1777059652.373206	CLiW2d4BXMfCSpHP39	172.30.123.103	36360	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000671	146.131.121.246	1777059234.714138	1177615552.744933	1777059653.320431	1777059653.320450	0
1777059685.693261	CPJtfW3fSGeWde8UD6	172.30.123.103	57098	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000702	146.131.121.246	1777059234.714138	-1064741785.774689	1777059686.660214	1777059686.660225	0
1777059719.020992	CSRZLZEdIGMnH6If	172.30.123.103	34378	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000732	146.131.121.246	1777059234.714138	553283931.400119	1777059719.979989	1777059719.980006	0
1777059752.350986	CZUCom3dAtyrCjE8P8	172.30.123.103	40182	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000778	146.131.121.246	1777059234.714138	-778953962.333514	1777059753.297567	1777059753.297577	0
1777059785.658912	CkCjuK24g9xWVhhrz1	172.30.123.103	41543	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000809	146.131.121.246	1777059234.714138	1527757238.482333	1777059786.633931	1777059786.633954	0
1777059819.005307	CrR0jA1HcVHK4KsFt8	172.30.123.103	46917	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000839	146.131.121.246	1777059234.714138	-1232557651.412863	1777059819.957226	1777059819.957237	0
1777059852.326376	CnBhIh3NbImdcOqXLe	172.30.123.103	42953	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000870	146.131.121.246	1777059234.714138	10779701.796546	1777059853.244749	1777059853.244811	0
1777059885.621960	CrzPn83SraRBtEHcN1	172.30.123.103	38772	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000916	146.131.121.246	1777059234.714138	933813914.495055	1777059886.616702	1777059886.616718	0
